day_of_week,week_of_month,amt,distance,is_fraud
6,4,8.03,77.99361877997124,0
2,2,38.93,15.536988237677146,0
5,1,81.23,78.46847694028395,0
1,2,164.62,127.51209240868697,0
7,5,1.54,26.030653332370385,0
4,2,5.86,92.29893527248663,0
2,5,40.96,80.92269068419384,0
7,4,86.73,106.09499339621335,0
5,3,3.22,111.65832907365169,0
6,1,142.41,27.639160779697203,0
2,5,38.22,9.853071308554306,0
2,5,21.06,85.40550942957711,0
4,4,41.7,46.04076067794659,0
1,4,144.27,89.23352773092896,0
5,1,130.04,120.34756970692142,0
2,3,5.69,97.93383292976907,0
5,1,111.51,109.67483248659762,0
6,3,56.66,61.41109924486229,0
3,4,25.81,26.806770652707232,0
2,2,13.51,116.45248786285438,0
1,2,86.64,83.31051211194277,0
7,3,4.63,20.328127072083163,0
7,2,82.68,77.96819564225859,0
7,2,185.64,79.37323026060214,0
6,3,115.3,66.02225865165899,0
7,4,67.34,105.79703747786189,0
7,6,45.51,58.17065230802666,0
5,3,90.64,104.20669413889077,0
4,2,52.06,66.67556094161534,0
3,2,40.03,102.38226837390188,0
2,4,2.55,109.99141138115426,0
1,1,25.18,94.72530626979625,0
6,1,53.19,74.69298898990968,0
2,4,7.91,101.64041204925546,0
6,4,18.62,42.353440919636945,0
7,5,80.28,92.67912890327536,0
6,2,81.19,26.68071863906229,0
6,1,18.4,48.12091194114144,0
6,1,20.03,54.2671805911028,0
3,2,97.38,118.8904648707506,0
3,4,6.64,70.57868398172633,0
5,1,70.8,73.23876526583722,0
1,3,57.17,90.22602495571147,0
7,3,29.8,87.97856214548386,0
2,1,57.14,65.38560582318398,0
7,4,48.96,87.32730521154535,0
7,4,19.47,5.100611627354046,0
6,4,192.24,94.00912805587498,0
7,4,83.42,64.70658362575266,0
1,2,79.19,52.26070248557923,0
6,3,48.78,35.62518942091321,0
6,1,102.79,104.07509017282106,0
1,2,8.83,72.52266253661159,0
4,2,4.96,101.05047479761156,0
1,1,49.05,99.28001189521402,0
1,4,52.68,29.508072294402034,0
4,5,7.01,131.09579422373668,0
2,1,22.3,45.681817384345024,0
2,3,2.71,30.804427395198704,0
7,4,9.96,55.94752115068606,0
4,1,16.66,125.74781987385434,0
7,2,50.52,109.40173150899767,0
4,3,110.52,59.06589292996407,0
1,4,2.42,95.14531971420118,0
5,2,18.08,49.11998953607151,0
1,2,237.31,124.75720285961026,0
4,5,4.86,104.91824778053632,0
5,4,59.15,62.60199922449782,0
3,3,60.86,39.026270314258475,0
1,2,111.5,96.24195333636544,0
6,3,102.35,106.44044199363232,0
3,2,53.66,114.17551270721697,0
3,3,1.68,86.08637935104585,0
4,1,2.02,29.349592640061935,0
7,5,48.57,89.82025843054006,0
5,3,47.1,73.29676911772003,0
5,2,21.24,80.5575943356411,0
5,5,90.72,92.05253693604136,0
6,2,168.47,119.83924737993208,0
4,4,492.29,21.55715732718344,0
7,4,3.49,73.47513157189815,0
7,3,5.26,108.62622203758802,0
4,3,3.61,135.8814785230934,0
6,4,42.34,74.10674088425807,0
2,2,217.5,86.08440704612632,0
5,3,29.76,121.90555382630392,0
5,5,84.85,78.51919501229314,0
2,4,9.76,86.13655693939783,0
1,2,34.67,55.74611436172957,0
7,3,104.98,86.59380730273007,0
7,3,28.76,36.651963121636015,0
4,3,91.53,102.08212148476615,0
7,1,66.07,96.43107242841477,0
4,4,228.94,81.45861618784004,0
3,3,5.1,81.51042901078868,0
6,3,67.58,60.62534588924149,0
6,4,23.52,74.19191241912316,0
1,5,136.99,103.71125042227081,0
5,4,39.84,60.90526286286763,0
2,4,271.75,19.978864070377004,0
6,3,4.28,103.30112400231707,0
7,5,51.03,65.225662876482,0
3,1,313.0,92.64489133447188,0
5,2,57.85,26.96073773247204,0
4,3,163.31,79.64896101098303,0
4,5,107.3,88.76458850479816,0
2,5,13.71,131.5246866982444,0
4,2,22.77,87.12937270513221,0
4,3,74.26,92.0362476051214,0
7,3,4.49,49.25888227337035,0
7,4,36.64,74.0477895614035,0
7,3,83.75,92.99271504982313,0
3,5,62.67,64.83651048934205,0
1,3,79.34,72.00498535688084,0
2,5,4.82,70.88416622014536,0
7,5,44.69,134.47651013764963,0
5,4,2.14,98.83190234749654,0
5,3,2.03,43.72613526826449,0
1,3,6.02,54.635280026389324,0
4,2,21.64,116.97371153931185,0
7,4,2.78,89.60657411543048,0
2,5,107.28,34.21878932919514,0
7,3,23.05,109.03170376349708,0
1,1,64.6,111.39233998436426,0
7,5,37.72,72.79168508065678,0
5,2,13.92,94.74916991853749,0
3,5,52.08,49.05860201718432,0
1,2,55.75,96.4175456895373,0
4,5,73.5,18.960440764921483,0
4,4,27.41,61.226515298588495,0
2,3,11.14,78.3446883888461,0
7,2,66.93,89.58287282271195,0
4,1,1.07,92.17872957241673,0
2,5,80.15,30.29988304161392,0
3,5,2.63,10.991419874338266,0
1,2,17.9,63.25626726230199,0
3,2,79.75,78.8407879724382,0
1,2,133.27,80.43864143486519,0
3,1,871.92,71.10974087268696,1
6,4,174.94,40.374687618910976,0
2,5,7.93,59.146845448647966,0
5,2,64.61,99.53557326428493,0
7,3,21.47,90.9157616818726,0
6,3,62.88,29.802129807651834,0
3,4,145.14,113.61762613067538,0
2,4,134.53,88.74553636460493,0
1,4,32.75,86.35754895808134,0
6,3,7.42,91.58776183506185,0
7,4,61.81,133.2186371938622,0
1,5,4.85,22.357523607433727,0
4,2,181.57,98.52326658571157,0
3,4,119.29,99.37913344834934,0
3,2,87.34,91.2751522459261,0
6,2,66.64,64.2085345790811,0
6,1,65.73,103.85509682850565,0
1,3,167.8,96.71374980994194,0
1,5,78.94,86.09849521131858,0
5,1,80.77,91.22186379692998,0
2,4,69.69,82.61247418977922,0
4,4,79.5,89.58174738664714,0
6,1,41.93,62.476234311645875,0
4,2,100.22,35.04481391926805,0
4,5,46.02,95.86840922032718,0
4,4,107.05,83.1714868079154,0
7,6,28.81,90.67141567900838,0
5,4,62.97,110.35667958122299,0
6,3,51.75,112.65374134251935,0
4,3,12.82,19.3118907610709,0
6,1,1.83,77.3705139063978,0
1,5,61.09,104.49600198629024,0
2,1,59.39,46.26149163807018,0
1,5,76.53,39.89722281701774,0
7,4,144.79,55.34901224780299,0
3,3,79.89,102.12022826192927,0
2,3,1.74,77.57315975379407,0
4,5,79.86,49.13269185484245,0
1,5,6.78,106.16209427070477,0
7,4,14.02,134.98311654136143,0
6,2,8.04,107.95690801754937,0
7,4,49.89,109.2257477997183,0
6,2,28.65,128.93004087160224,0
2,4,3.02,34.28260395751567,0
3,4,7.19,67.23603873844682,0
2,1,28.89,58.54425471066749,0
7,2,200.34,112.43772288546018,0
6,2,94.75,33.431956240930965,0
2,2,1.64,75.86113640537391,0
7,3,92.35,96.21323096498207,0
5,5,58.79,78.54611463421928,0
3,3,87.88,37.25970623244313,0
6,2,66.53,45.822175467402936,0
6,3,116.78,50.54537875831956,0
4,5,123.6,36.841884445191845,0
2,4,116.37,34.32600270022163,0
4,4,1.29,68.40715567381942,0
1,2,7.56,35.1180754359045,0
5,2,30.69,91.85666890722524,0
4,4,4.58,122.41669235828785,0
3,4,5.65,114.08492206773691,0
1,1,87.23,91.20968410865902,0
7,3,7.61,88.48184941238542,0
4,4,41.8,54.850408189874166,0
7,2,21.09,101.91289980669139,0
7,4,176.62,11.383713930498432,0
2,3,43.67,19.210977506118304,0
1,5,33.89,103.0179013444443,0
3,3,76.82,121.86878827218305,0
7,3,39.75,91.04497302820326,0
1,5,78.46,84.32819218403687,0
3,3,10.03,115.02909541506381,0
6,2,84.57,45.82445156912081,0
6,3,69.82,83.45010437567774,0
5,5,100.72,124.0641185893868,0
4,2,183.09,78.7967765549355,0
1,4,10.3,94.34072977175681,0
1,4,75.05,101.22241985981536,0
1,4,58.07,111.81177278722826,0
7,4,36.71,6.285035124279726,0
4,2,11.77,137.4912607631764,0
5,4,6.76,97.12375578532043,0
4,1,47.28,113.16049040642373,0
3,3,91.57,44.961314538041265,0
7,4,104.94,106.72640961473395,0
6,3,45.38,86.73348471141986,0
7,3,101.8,27.14935212214935,0
1,1,60.65,72.09057030450133,0
7,1,62.92,79.54618081116631,0
2,2,29.63,106.20159871584403,0
2,4,79.69,73.95932116604575,0
5,3,55.61,44.397695150203745,0
3,3,110.74,95.98024618113399,0
6,3,6.98,36.38327593331678,0
1,2,5.19,50.88939758529983,0
1,5,45.65,10.173139189515895,0
1,2,135.66,67.38541441502316,0
1,5,157.25,89.41764797220355,0
7,3,133.9,98.96080014030967,0
5,2,60.9,89.77030657429034,0
7,2,27.23,51.5294230984594,0
5,4,70.05,129.67753933517727,0
7,5,83.21,112.6410623386861,0
6,2,2.56,124.29213305512826,0
3,1,4.92,47.71082744806801,0
7,5,137.98,69.73492027184142,0
2,1,4.16,52.09056281345212,0
5,5,5.82,91.4973755693176,0
6,3,2.6,87.15685869349639,0
2,2,114.37,88.62934747808484,0
6,5,52.28,22.890090766167752,0
7,2,4.41,59.08003199931511,0
6,5,104.05,119.07590082975989,0
5,1,114.48,82.13009159386,0
3,3,18.35,93.79601438329978,0
1,5,9.17,36.514826044445996,0
3,5,42.48,95.46814028929664,0
1,5,6.09,35.797247142718696,0
4,2,8.82,118.37024077198963,0
3,5,304.9,106.99340841076116,0
6,2,82.41,114.94845178789363,0
1,3,4.83,58.111712714912954,0
1,3,120.06,15.79196250802269,0
5,2,8.2,86.5224410481996,0
3,4,31.58,43.46452563177625,0
4,2,249.82,27.282172712278875,0
4,2,6.69,37.06917412953751,0
4,4,76.83,30.805530193560436,0
7,4,82.43,90.21061720010424,0
1,2,69.76,106.65042653392565,0
2,1,64.79,83.63040737934355,0
3,5,70.86,76.30304134464525,0
1,3,39.59,99.06801712106478,0
4,2,7.99,56.84314372556094,0
1,3,46.57,72.7090111423086,0
1,2,75.98,96.14994145039252,0
5,2,25.65,102.15928169838463,0
1,5,22.36,74.53688988421402,0
5,4,103.72,107.70485564096525,0
7,4,20.84,78.32846384689067,0
2,3,45.79,56.308774172599726,0
6,3,1.28,71.8753452757555,0
3,2,169.43,53.326771746875686,0
7,5,8.84,62.04115738588123,0
1,3,207.58,87.48446549714956,0
7,2,3.17,53.67940164970821,0
6,4,102.25,49.99722568287101,0
1,3,948.35,91.74112887053548,0
2,5,164.76,103.6280354585229,0
6,1,89.28,96.6294298606017,0
1,5,57.95,100.10948422034438,0
5,5,107.47,49.30485803557568,0
7,3,13.19,117.35769349688691,0
5,1,6.05,53.30207807533423,0
3,3,44.26,117.4269470732074,0
3,2,12.12,104.38289831478278,0
5,3,3.03,69.294228851399,0
2,4,98.17,73.93605836393125,0
4,2,47.85,83.80598525304401,0
2,3,93.0,89.27806958945435,0
1,5,93.0,110.67309869278763,0
7,5,125.89,112.5476044162692,0
2,4,12.46,71.17865639138876,0
1,5,6.84,132.48882546735322,0
2,5,2.43,105.36285488086781,0
6,2,35.49,96.35449580681042,0
1,5,35.03,109.12897936984918,0
1,3,55.84,75.40991730064022,0
2,1,3.62,38.192626373108304,0
7,5,3.0,93.30668546301484,0
1,3,53.37,105.64049561847868,0
7,5,32.61,96.169601051095,0
7,6,48.91,65.57306519107212,0
7,5,673.44,125.91647044930853,0
4,5,315.4,104.01947387913295,0
1,5,1.26,109.58691236698078,0
7,5,14.99,99.5252320906227,0
7,3,48.91,37.933188157638945,0
1,4,78.9,108.87226506714676,0
1,3,8.77,111.80995213818252,0
7,4,75.64,116.28357812793534,0
6,5,96.77,127.73378785144757,0
1,2,69.57,70.94982518002335,0
4,4,25.89,53.282008119876544,0
1,2,134.65,53.299168558693815,0
5,1,2.95,56.237569033856005,0
7,4,107.99,126.25681088445474,0
3,2,31.33,32.36133405964577,0
1,5,118.53,14.905871610280736,0
1,2,46.94,59.32273910302238,0
6,5,145.83,117.8591342408153,0
3,2,7.56,86.9949347507931,0
7,4,91.98,78.07474415819614,0
2,3,57.6,124.18806967362767,0
7,3,34.51,68.12734202242308,0
2,4,115.45,57.08451816957724,0
1,3,51.41,104.73290320847642,0
1,5,11.18,40.28978861433448,0
7,6,15.5,105.00869157950235,0
7,3,48.85,56.752039188461346,0
6,1,1.52,62.717893325942605,0
6,3,223.92,71.73315024589505,0
4,4,75.91,63.18690379469174,0
1,3,147.85,111.54546857318408,0
5,3,52.11,35.02495329391518,0
5,3,9.04,36.521615451246646,0
7,5,49.23,114.94033375040601,0
3,3,34.63,88.60930637821906,0
5,4,32.64,85.15016088748216,0
7,2,53.51,27.285763016393187,0
4,3,72.03,27.110997853269648,0
2,5,10.09,91.34934879922004,0
2,3,40.38,37.283505775699254,0
5,2,6.52,86.85350581885645,0
1,4,100.86,105.99353541690287,0
5,1,9.67,104.55467440119233,0
3,5,8.52,94.91433157566185,0
7,6,208.55,100.11080980609063,0
4,3,48.98,79.77964258651157,0
1,3,9.51,53.741762851528286,0
1,4,65.06,33.09941886275477,0
1,5,108.51,34.44093875433551,0
7,2,6.8,31.775314858032715,0
4,1,24.22,38.49361480511817,0
2,5,49.66,115.09039973251264,0
3,2,71.18,49.370933495221806,0
2,2,22.84,30.889907601411245,0
5,5,5.58,95.6143038634261,0
7,5,42.54,57.23061824904013,0
1,3,77.63,99.01788737877033,0
5,2,49.47,126.04803688176393,0
4,1,59.93,112.09546959521289,0
6,2,118.18,122.2197328699381,0
7,1,47.49,57.09668720400449,0
4,3,5.0,120.74052018848619,0
5,4,6.56,55.07381440879898,0
3,2,50.79,67.51185975148613,0
7,5,50.79,10.740104375591928,0
1,4,64.41,76.98863210694898,0
3,2,32.81,68.6774815886451,0
1,3,2.52,105.70175988221439,0
1,2,81.97,61.214233121462826,0
6,3,4.7,78.08637541692772,0
2,1,94.92,78.32183186928948,0
1,3,6.08,102.59021948938292,0
7,2,71.95,70.74075039774885,0
3,2,63.75,42.10885983218589,0
1,4,6.61,64.48916534642699,0
1,5,99.09,74.87916594126574,0
1,3,5.48,127.99008499072708,0
6,3,50.59,126.89216945585079,0
7,1,7.99,68.91362392111347,0
6,2,118.95,82.00033861881187,0
3,2,212.2,78.89927191639357,0
6,2,6.9,66.7603568186488,0
6,3,94.14,59.8649442719251,0
5,3,166.91,122.85420241175632,0
1,4,271.59,95.78477091897818,0
7,3,8.13,9.550999555590085,0
6,5,7.82,90.54958202029817,0
6,3,50.64,95.93591368318336,0
6,4,107.96,51.15161324514832,0
5,3,2350.58,41.390702843527606,0
1,3,5.94,35.68929721955484,0
4,5,55.0,100.34532430743063,0
1,4,79.87,29.811448782523712,0
4,5,165.48,83.9955178222193,0
2,3,170.22,125.33685319634667,0
1,2,69.7,86.94161865120181,0
6,1,107.92,96.61812779060675,0
6,3,94.74,119.48452985225774,0
2,4,9.31,44.609148241703416,0
7,5,44.68,85.0122458049184,0
5,4,29.94,90.95833081210958,0
2,2,13.44,78.57487294400538,0
1,5,9.28,59.694637399938024,0
7,2,1.84,75.45410463027403,0
1,2,6.36,24.087341537737913,0
2,3,118.03,25.78015633584956,0
5,1,2.33,39.61429456287596,0
1,3,21.73,114.75926229382915,0
1,5,82.32,106.06286019959725,0
3,5,88.89,96.04995589062922,0
5,2,7.56,73.44411728678456,0
3,5,49.86,87.22730954276871,0
7,3,40.23,82.40530947460165,0
3,1,32.13,75.00133401224078,0
2,2,137.97,11.13158578651084,0
2,5,47.8,40.053095426227365,0
6,3,40.29,73.89320321935539,0
2,3,57.78,105.07125262047249,0
1,2,179.95,29.149456224488574,0
7,2,70.76,87.96977243902357,0
4,3,65.77,94.14152825861714,0
4,2,2.73,121.5242509063674,0
2,2,83.81,38.85006340047534,0
5,3,5.26,62.70554902442196,0
3,2,2.3,70.08589213277075,0
6,2,100.05,95.52162644250666,0
7,5,32.33,40.50032330836015,0
6,2,9.78,111.4463327375014,0
7,2,29.57,76.73307251469076,0
1,3,24.14,70.27782381760197,0
5,4,11.58,108.94476163105887,0
5,2,22.63,17.305831299302284,0
3,1,35.79,119.2381389555401,0
6,4,9.98,104.74403370321832,0
1,2,8.15,27.53296885934791,0
7,5,37.44,60.86932465818365,0
2,2,12.91,36.046054735400716,0
6,4,126.99,54.8738871341441,0
7,1,8.29,118.02405523682792,0
1,5,7.22,90.10442697608872,0
4,5,29.75,73.99308526341105,0
7,5,19.03,99.69560179931986,0
2,2,3.85,97.13080893287372,0
7,5,103.34,80.38635862347212,0
5,4,49.91,48.95557298327512,0
6,3,117.4,95.99645825853199,0
6,2,8.95,106.19640128038667,0
5,3,75.98,84.51292304350574,0
6,4,2.29,107.79308282542178,0
7,2,55.25,89.21652682816693,0
2,5,44.38,90.2855807890036,0
7,2,51.46,64.12638114463431,0
3,4,1.51,54.61447044548636,0
1,5,293.56,96.4406299085704,0
5,1,45.18,92.90427579030906,0
7,3,51.18,73.96588346214563,0
1,4,2.69,49.900292268237365,0
7,5,72.4,68.18545464507359,0
3,1,98.62,12.254974369864817,0
6,4,167.39,60.93271492065697,0
7,3,32.25,78.41702114964586,0
7,3,9.66,85.32449552738362,0
6,1,155.88,118.29095346278282,0
3,2,86.01,59.86871243569056,0
2,4,11.52,101.02627484752936,0
5,3,89.2,52.845229638839925,0
2,4,280.12,22.78435835503792,0
6,2,53.02,73.27157209378858,0
2,3,9.28,87.80213933796766,0
1,4,40.7,40.18216729864017,0
6,4,7.27,87.38901164737142,0
1,3,4.96,79.83953409036071,0
4,1,178.1,128.50924592916036,0
1,2,5.96,53.39797632266459,0
5,2,10.11,79.91209445971134,0
7,5,49.82,64.44980457655406,0
5,2,99.32,68.67196281096285,0
5,1,2.57,72.07875590073391,0
7,1,3.6,80.26715221155781,0
2,5,24.62,96.05686204775172,0
6,5,72.49,92.76467302969681,0
6,3,114.66,52.32934741537156,0
2,2,3.23,65.45826225843777,0
2,4,1.81,114.4956045257415,0
1,1,28.6,53.06627748346399,0
7,4,32.52,74.44694415922424,0
3,4,65.63,97.30949466481168,0
6,3,295.68,90.15591860685211,0
2,5,72.46,80.81923253129455,0
4,2,5.64,88.19720932301915,0
5,5,7.03,88.4545263939716,0
3,2,252.05,34.82693874604664,0
1,5,205.45,98.12099420661525,0
7,2,2.09,32.624930834906955,0
5,4,41.19,29.442591282000276,0
1,4,46.16,69.6927574178208,0
7,5,51.34,73.92432054988049,0
5,4,15.89,35.00830148441072,0
3,2,5.79,45.62323128201108,0
7,3,84.32,94.77734482040744,0
1,1,57.56,54.92853250998138,0
2,2,3.23,76.86243748568471,0
7,2,107.83,27.796861722621156,0
5,2,32.99,113.94130022377551,0
3,1,65.08,92.1585372186742,0
3,1,122.31,85.5065343285023,0
1,5,163.5,75.95886732193752,0
1,4,590.86,92.14144357812582,0
4,2,9.59,74.30592743156568,0
6,3,3.68,79.21905398775236,0
5,1,4.72,72.01186188394658,0
3,4,53.1,73.98992942417291,0
2,3,34.71,72.12425089052537,0
7,3,30.98,92.83964721670738,0
6,4,62.09,34.86375558032267,0
4,2,4.59,65.6878834649384,0
5,2,165.94,66.79621976934897,0
2,3,5.33,49.71526165646877,0
7,5,96.29,81.16682700455594,0
1,5,37.39,51.02432254285263,0
6,1,14.7,103.27788063375064,0
6,2,46.14,87.99959962656195,0
7,3,22.32,46.58710120165978,0
5,3,7.73,59.44626710342008,0
1,3,74.6,72.95310776356474,0
1,4,33.47,102.77221536300813,0
5,5,39.72,109.39871704513106,0
4,5,43.08,64.53404300071601,0
2,2,49.78,122.8623679496311,0
1,5,4.28,112.16821807378346,0
5,4,111.97,78.29613765672161,0
1,3,1.57,86.50137174089576,0
6,4,5.44,81.76852558951356,0
4,5,3.51,36.31874265807312,0
2,3,76.89,120.04752926052595,0
6,2,20.72,88.24918659371758,0
4,1,114.11,44.01920895003088,0
2,5,70.6,102.62679552358622,0
7,3,9.81,58.4026699231137,0
1,4,33.07,97.81010761333654,0
6,3,5.27,51.625239250216616,0
2,3,79.48,30.930805164121672,0
4,2,117.04,87.5195583512554,0
2,3,2.84,80.7366307400802,0
3,4,88.73,76.41455419257773,0
1,4,60.04,111.16970703592379,0
7,2,1.32,130.38839636896765,0
6,2,74.74,52.57663902596261,0
4,4,21.22,89.00246836363532,0
4,4,58.49,51.11861296388571,0
6,1,97.09,103.10274127046911,0
7,5,3.67,77.7675230072181,0
2,3,190.59,83.26173233985324,0
6,2,5.28,67.7414176003428,0
1,3,29.87,109.45043519231271,0
6,3,79.13,93.47891938059811,0
4,5,71.03,84.26368235787959,0
5,4,7.19,45.04543656513412,0
1,3,7.05,106.65984080710557,0
7,3,1.75,90.98945967378678,0
1,3,35.21,97.78107295332137,0
7,3,4.58,53.21400908901104,0
7,5,5.06,49.197935632170854,0
1,5,91.27,29.969785656345387,0
7,1,140.26,98.83695875418486,0
7,4,499.19,130.93521935553198,0
1,2,11.42,63.644505287439664,0
7,2,39.32,52.232057483732234,0
6,2,30.75,52.589380739979916,0
1,5,34.2,104.5496931476977,0
3,1,16.99,53.34236091366448,0
1,4,64.08,89.15493777689399,0
1,2,175.38,114.08141525853588,0
1,3,71.41,114.47579518597443,0
5,4,24.99,115.32053573668206,0
6,5,112.85,63.73747951654501,0
7,4,19.18,25.14286692215251,0
6,4,5.8,42.96578486015657,0
7,2,29.47,23.62510210407065,0
4,4,136.92,29.789228458887422,0
6,3,4.92,47.74255472042765,0
1,3,67.35,64.41792623156395,0
7,5,74.33,100.52385830913852,0
6,5,101.83,77.39632819535852,0
1,1,87.56,90.47454231146786,0
6,2,8.43,63.32295192844372,0
2,2,9.03,86.36063826080452,0
5,1,61.48,61.45178691336094,0
4,3,5.76,76.98555741282767,0
4,2,28.99,48.76119577162471,0
4,4,9.36,56.99851628012194,0
2,4,65.39,82.74610339490106,0
1,3,30.2,93.3965506453818,0
2,3,34.71,80.79261792109867,0
4,3,17.45,70.21245470614218,0
6,1,58.89,70.11578508620703,0
1,5,91.72,90.78058818882228,0
1,4,30.95,128.21589738826538,0
2,4,66.13,54.059630413541434,0
7,2,101.8,108.76407471859875,0
1,3,36.61,96.45230317232325,0
3,4,3.65,88.82572363811734,0
4,1,5.29,47.25147373366295,0
1,5,83.0,39.97696625418918,0
3,2,4.1,65.0765341531209,0
6,2,9.09,104.01161302810269,0
7,4,4.1,49.49243360280727,0
1,1,121.72,114.3962655294719,0
5,3,87.25,36.7388752195785,0
7,2,68.53,92.10071302027404,0
2,3,11.58,78.5987301240089,0
1,2,112.36,124.90989496878076,0
2,3,47.24,101.67416340777393,0
1,3,57.29,98.52631521153397,0
7,5,8.17,86.48480684678883,0
6,2,128.19,72.91602934601612,0
1,4,19.37,36.89190347936417,0
3,1,56.44,79.76575458701981,0
1,4,89.09,126.28605839331765,0
1,4,9.25,79.81444987091916,0
7,2,74.61,65.61251698759642,0
7,1,184.45,103.91984493541352,0
7,4,41.31,90.20224932989144,0
3,5,35.31,92.77829661206502,0
6,4,76.02,79.91297559196353,0
1,5,5.66,53.68803920616694,0
3,3,50.22,73.5619889558777,0
3,4,760.18,80.22465320971627,1
1,2,1.43,89.47029133829109,0
5,3,25.86,61.308003964315674,0
1,4,7.72,77.73572246155595,0
7,4,244.98,29.43032337561399,0
6,2,24.49,84.34175464372863,0
5,2,3.36,64.8720550475307,0
6,2,3.84,86.92323133741652,0
7,4,8.1,29.05486651200129,0
3,3,4.39,31.507482044408345,0
2,4,7.52,34.62276566642194,0
5,2,1353.18,94.18173797301078,0
5,4,4.28,78.07569507650246,0
3,1,84.01,87.71644467115932,0
6,1,51.93,76.77219669216778,0
2,4,65.1,62.4785239989909,0
2,5,8.91,83.4843969714402,0
6,1,96.07,117.67384282837926,0
2,4,74.91,62.76927609453985,0
3,4,37.0,102.7625345028386,0
1,3,48.38,93.36251899303467,0
3,2,69.88,51.21908929447676,0
4,3,198.91,107.03426142059548,0
1,4,27.6,90.38738651644572,0
1,2,554.8,115.71860115650264,0
7,5,11.71,110.57016934073307,0
3,1,79.03,64.1272010469907,0
6,1,74.46,86.34377726237196,0
4,4,104.5,102.6111346171244,0
1,2,6.21,108.21328590274162,0
4,4,6.82,77.68579516353539,0
7,3,2.46,100.49366780256098,0
4,5,33.82,98.73835159991806,0
6,4,42.99,3.1192892372853867,0
5,3,78.25,49.70272992063435,0
4,1,28.71,82.40013777858572,0
6,4,63.76,79.57934772676752,0
2,5,3.33,121.68733877629941,0
7,3,74.72,111.41943523948696,0
4,5,155.95,93.99409684058875,0
4,2,149.1,92.55062799469754,0
5,2,31.88,42.13013353738955,0
4,2,208.67,82.54001689029965,0
2,2,133.81,76.82149463707896,0
6,1,25.24,96.35824225162766,0
7,5,51.98,79.34722235118312,0
1,3,118.51,93.69155497650154,0
6,3,68.95,9.851332104658276,0
7,2,45.83,105.1446731341174,0
6,2,69.42,98.42658966141518,0
3,5,96.69,106.49608898502036,0
3,3,100.37,53.11600260419876,0
1,5,72.21,42.71871504502403,0
3,3,122.79,87.99126686358002,0
1,5,118.39,95.4212444906747,0
1,2,9.63,71.47547888694307,0
6,2,53.88,95.73277195576865,0
7,3,6.16,27.439440375377735,0
2,4,6.84,61.905369292799946,0
5,4,79.64,78.37557131248823,0
4,2,86.43,95.77691517106997,0
7,3,3.97,66.74919703127168,0
6,4,123.39,102.21379959437695,0
7,3,76.04,40.703358339315464,0
6,2,5.61,87.71360734687917,0
6,2,69.16,91.9457623539935,0
2,1,11.96,107.49296676025705,0
7,3,102.36,97.16067291282125,0
3,3,36.07,48.21165020388267,0
3,3,4.24,83.57059207370527,0
4,1,81.54,66.86682367729728,0
1,5,142.47,84.34013941253713,0
6,2,28.55,130.87974800016633,0
2,3,69.78,72.21542252141928,0
7,3,2.15,90.29050204554079,0
3,2,140.38,117.2343903521685,0
1,2,85.47,85.86973027329421,0
4,2,9.94,16.082757887205705,0
6,4,233.25,64.95833077369059,0
1,2,27.19,113.47613126201018,0
3,5,70.39,18.625111319681128,0
6,2,32.05,73.24016151696301,0
2,3,59.78,81.7088673099729,0
2,2,6.94,77.0198789306071,0
3,2,101.4,84.86607840439034,0
5,2,86.84,72.53113816174822,0
6,3,12.24,47.32895425657698,0
1,3,16.09,106.2204032617349,0
1,5,4.65,84.23763763342915,0
1,2,43.21,107.13884717509639,0
6,4,64.66,85.7051925745053,0
1,5,37.36,114.15747579787484,0
7,2,98.32,86.94837207246947,0
6,4,32.21,83.02309882771813,0
3,3,18.87,107.01150803257418,0
2,5,66.2,105.5478306472354,0
5,4,201.92,112.32545435677501,0
6,3,50.11,66.14174454233624,0
2,2,5.57,50.9411983361435,0
1,3,81.79,105.32379336936191,0
3,3,13.42,91.73253910799026,0
6,1,4.43,22.41842813157195,0
5,2,3.15,98.5502820238855,0
4,3,58.51,72.23620327230421,0
6,1,1.53,74.61887465966998,0
3,4,8.69,112.74228143006853,0
3,2,14.73,81.66823030180542,0
3,1,27.34,125.24076870616348,0
2,1,2.57,81.64016699069803,0
5,5,87.14,107.50148116325023,0
5,3,81.77,106.09533692596233,0
3,4,1.94,104.92777463066726,0
1,3,4.75,27.62669835707791,0
2,5,30.8,51.35960623434736,0
1,5,7.92,109.81968885439395,0
2,2,7.68,86.83736864448257,0
4,4,8.43,104.4089502149486,0
4,2,86.89,51.882373830290696,0
7,4,8.33,122.2651038006972,0
6,2,2.72,107.75825331045898,0
6,3,130.25,50.886715020783015,0
3,3,397.03,76.88818202626939,0
4,2,1.57,118.47935427919367,0
5,1,42.35,26.73069939302355,0
7,3,39.36,46.80598657484392,0
5,3,57.73,117.58654405788012,0
1,2,34.91,58.240544090416556,0
3,1,52.63,53.716279111851634,0
3,3,56.94,76.68745702077274,0
1,2,227.69,45.36848384083115,0
5,4,153.02,102.85836219146094,0
6,1,102.98,74.49327971218948,0
4,4,4.73,83.94367512461258,0
6,3,4.99,114.52631571352094,0
4,4,49.86,106.61869225474634,0
6,1,7.87,84.28586284013754,0
2,4,71.84,103.79676875836422,0
4,1,60.71,68.56837952797311,0
